"","x_mean","y_mean","z_mean","x_variance","y_variance","z_variance","x_sd","y_sd","z_sd","x_max","y_max","z_max","x_min","y_min","z_min","x_range","y_range","z_range","ODBA"
"1416",3.3940537138475,1.39295190757,-9.5916322331225,0.770706231429897,1.17645890040717,0.251834875548288,0.877898759214237,1.08464690125735,0.501831521078826,6.4256634232,5.0632247837,-8.8663068806,1.3948949068,-0.4294699593,-11.4340244674,5.0307685164,5.492694743,2.5677175868,1.33629066514515
"1417",3.0396132047425,-0.250335778935,-9.71672616684,0.011407051957956,0.0158095707278911,0.013282156574064,0.106803801233645,0.125736115447755,0.115248238919577,3.3157337949,-0.0226036821,-9.458857093,2.8355240729,-0.5650920518,-9.9636220886,0.480209722,0.5424883697,0.504764995599999,0.21263592418303
"1418",3.072198864445,3.8674900021875,-8.645197866225,0.328908973919125,2.6415368733916,1.03570904005675,0.573505862148875,1.62528055220986,1.01769791198408,4.5276916648,7.0297451238,-6.7814079854,1.7607689807,1.1753914676,-12.0046283755,2.7669226841,5.8543536562,5.2232203901,2.05798021724
"1419",2.8778282626825,4.0042422787075,-8.75986730547,0.364091136459276,2.4052988968171,0.96168864972516,0.603399649038078,1.55090260713466,0.980657253950207,4.6877615721,6.6906898927,-7.000871027,0.9146851848,0.3616589131,-12.487447067,3.7730763873,6.3290309796,5.48657604,2.12377012094667
"1420",1.6947623825,3.848969139625,-8.495705682615,0.311083012498313,1.50312517285568,0.54667087588294,0.557748162254536,1.22602005401856,0.73937194691369,2.8415177671,6.2936300741,-6.6436929491,-0.4284828379,1.8365753241,-9.9766492781,3.270000605,4.45705475,3.332956329,1.40185751072303
"1421",2.3498900899075,0.20661472396,-8.51403694243,0.238855460261469,13.996335156991,0.398083726316752,0.488728411555404,3.7411676194727,0.630938765901059,3.563173073,5.6665067927,-7.4213827592,1.1726898721,-5.2409588517,-9.6433536452,2.3904832009,10.9074656444,2.221970886,1.38423666132818
"1422",2.0476969305475,3.9693544124,-8.5145924351475,0.257007870155586,1.54909411784523,0.523596640689309,0.506959436400572,1.24462609559869,0.723599779359632,3.3827592465,6.8311643153,-6.7547914934,0.7216553059,2.4413013455,-10.0877478224,2.6611039406,4.3898629698,3.332956329,1.66475269316606
"1423",1.1862209091125,5.1043355654325,-8.1257475301,0.110813159740021,0.616854332113758,0.2234176399047,0.332886106258613,0.785400746188694,0.472670752114725,1.7815865365,6.8311643153,-7.1103068352,0.4510345662,3.7403424284,-9.2878383035,1.3305519703,3.0908218869,2.1775314683,0.725158069216667
"1424",1.48672268884,4.20004619091,-8.422380643385,0.262568023728416,2.51906763691581,0.884787479145819,0.512413918359383,1.58715709270249,0.940631425769849,2.2777245593,7.144725956,-6.2659578985,0.2480690114,1.4558219033,-10.1099675313,2.0296555479,5.6889040527,3.8440096328,2.06349507931303
"1425",1.63443650927,4.0309468775275,-8.509037507945,0.175707699123322,2.09034785644993,0.547440565628565,0.419175022065154,1.4458035331434,0.739892266231081,2.4355866575,7.4134930766,-6.7770112023,0.9246208607,1.8141780641,-9.687793063,1.5109657968,5.5993150125,2.9107818607,1.60632457693606
"1426",2.213452133625,-2.6451164119425,-9.0262012316525,0.958466803476993,2.00106446365637,0.344195316635254,0.97901317839802,1.41458985704563,0.586681614366135,4.0142076392,-0.4031506809,-7.3325039238,-0.8569656758,-6.0248629535,-10.3321646199,4.871173315,5.6217122726,2.9996606961,2.00473533764636
"1427",1.836838270855,-2.4704177835325,-8.684017715205,2.04136237819233,13.9815616180876,2.36005833414338,1.4287625338706,3.73919264254833,1.5362481356029,4.2848283789,7.7718492374,-5.3105104175,-3.2925523333,-11.0642464647,-12.7763325945,7.5773807122,18.8360957021,7.465822177,3.55312614610091
"1428",2.3859728552125,-2.950279080115,-8.8601089079275,0.376511235333873,0.908657689629444,0.490468333207799,0.613605113516725,0.953235379971518,0.70033444382509,3.9691041826,-0.8286986219,-7.1547462529,0.6314483927,-5.9352739133,-11.3320515186,3.3376557899,5.1065752914,4.1773052657,1.78748895444545
"1429",2.7682246500475,-2.78061983524,-8.766786130705,0.310097148852726,1.5846219335109,0.438620614094596,0.556863671694182,1.25881767286248,0.662284390646946,4.149518009,-0.1567808204,-7.0658674175,1.4433106118,-6.0248629535,-10.8209982148,2.7062073972,5.8680821331,3.7551307973,1.84217513155273
"1430",2.1553814332325,4.1132568082175,-8.300727737375,0.567990144608553,2.4438622435553,0.964970351453974,0.753651208854967,1.56328572038361,0.982329044390918,3.8112420844,6.9655478756,-6.2659578985,0.0451034566,0.6047260214,-10.0433084047,3.7661386278,6.3608218542,3.7773505062,2.49520771023848
"1431",2.2822349049725,4.126135232745,-8.4196031797725,0.1566479947392,1.35191208807284,0.560288244580913,0.395787815299056,1.16271754440743,0.748524044090043,3.20234542,7.0999314359,-6.4881549871,1.308000242,2.7548629862,-9.4878156832,1.894345178,4.3450684497,2.9996606961,1.63178680617576
